t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS,harm_sub_power,harm_fund_power,harm_2f_power,harm_3f_power
12.624113,89,^,0.991718,0.285373,1.137057,1.146449,-0.070825,1.615194589523e-06,1.000000000000e-06,,,0.026769,0.978142,-0.002963,0.000000,0.000000,0.000000,0.000000
12.765957,90,^,1.000000,0.231900,1.102321,1.107555,-0.052447,1.636637146261e-06,1.000000000000e-06,,,0.026682,0.977576,0.018377,0.000000,0.000000,0.000000,0.000000
12.907801,91,^,1.000000,0.178153,1.061581,1.063477,-0.031260,1.656141818250e-06,1.000000000000e-06,,,0.026623,0.976998,0.021188,0.000000,0.000000,0.000000,0.000000
13.049645,92,^,1.000000,0.126274,1.031397,1.031890,-0.015821,1.669903473236e-06,1.000000000000e-06,,,0.026606,0.976483,0.015438,0.000000,0.000000,0.000000,0.000000
13.191489,93,^,1.000000,0.075679,1.011390,1.011455,-0.005711,1.679825092621e-06,1.000000000000e-06,,,0.026637,0.976006,0.010110,0.000000,0.000000,0.000000,0.000000
13.333333,94,^,1.000000,0.025840,1.001334,1.001335,-0.000667,1.687450682993e-06,1.000000000000e-06,,,0.026716,0.975124,0.005044,0.000000,0.000000,0.000000,0.000000
13.475177,95,^,1.000000,0.023745,1.001127,1.001128,-0.000564,1.676797824222e-06,1.000000000000e-06,,,0.026600,0.975898,0.000104,0.000000,0.000000,0.000000,0.000000
13.617021,96,^,0.997642,0.073390,1.006050,1.006068,-0.003029,1.683354220940e-06,1.000000000000e-06,,,0.026475,0.976054,-0.002466,0.000000,0.000000,0.000000,0.000000
13.758865,97,^,0.990355,0.122801,1.010997,1.011057,-0.005513,1.689988186526e-06,1.000000000000e-06,,,0.026352,0.976133,-0.002484,0.000000,0.000000,0.000000,0.000000
13.900709,98,^,0.978162,0.171489,1.015968,1.016096,-0.008016,1.696694320683e-06,1.000000000000e-06,,,0.026240,0.976147,-0.002502,0.000000,0.000000,0.000000,0.000000
14.042553,99,^,0.961135,0.218966,1.020964,1.021184,-0.010537,1.703467277133e-06,1.000000000000e-06,,,0.026147,0.976109,-0.002521,0.000000,0.000000,0.000000,0.000000
14.184397,100,^,0.939394,0.264753,1.025984,1.026322,-0.013076,1.710302015599e-06,1.000000000000e-06,,,0.026081,0.976033,-0.002539,0.000000,0.000000,0.000000,0.000000
